timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1539170216280,16147,UploadCount,200,OK,Thread Group 1-78,text,true,,14918,102408,60,60,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3483,0,1480
1539170239392,62,DowloadErrorFile,200,OK,Thread Group 1-78,text,true,,541,4679,42,42,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,62,0,19
1539170105252,83253,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-22,,true,,469442,465702,41,41,null,0,51279,0
1539170105252,7011,Login,200,OK,Thread Group 1-22,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,812,0,148
1539170113366,25528,NavigateToHomePage,200,OK,Thread Group 1-22,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,1705,0,246
1539170147604,13333,NavigateToUploadPage,200,OK,Thread Group 1-22,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2030,0,1229
1539170194276,20846,SingleMeasureFileUpload,200,OK,Thread Group 1-22,text,true,,15875,108010,75,75,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2795,0,874
1539170216282,16463,UploadCount,200,OK,Thread Group 1-22,text,true,,14918,102408,60,60,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3497,0,1504
1539170239711,72,DowloadErrorFile,200,OK,Thread Group 1-22,text,true,,541,4679,41,41,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,72,0,51
1539170105272,83179,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-41,,true,,469442,465704,40,40,null,0,51345,0
1539170105272,11892,Login,200,OK,Thread Group 1-41,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1323,0,261
1539170118266,20738,NavigateToHomePage,200,OK,Thread Group 1-41,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,10803,0,624
1539170147714,13255,NavigateToUploadPage,200,OK,Thread Group 1-41,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1963,0,1229
1539170194377,20745,SingleMeasureFileUpload,200,OK,Thread Group 1-41,text,true,,15875,108012,75,75,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2726,0,796
1539170216280,16482,UploadCount,200,OK,Thread Group 1-41,text,true,,14918,102408,60,60,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3483,0,1465
1539170239727,67,DowloadErrorFile,200,OK,Thread Group 1-41,text,true,,541,4679,40,40,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,67,0,50
1539170105269,83301,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-39,,true,,469442,465712,39,39,null,0,51288,0
1539170105270,6391,Login,200,OK,Thread Group 1-39,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1211,0,240
1539170112774,23823,NavigateToHomePage,200,OK,Thread Group 1-39,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,815,0,191
1539170145306,15575,NavigateToUploadPage,200,OK,Thread Group 1-39,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2440,0,1005
1539170194220,20617,SingleMeasureFileUpload,200,OK,Thread Group 1-39,text,true,,15875,108020,75,75,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2680,0,871
1539170215996,16856,UploadCount,200,OK,Thread Group 1-39,text,true,,14918,102408,60,60,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3717,0,1381
1539170239818,39,DowloadErrorFile,200,OK,Thread Group 1-39,text,true,,541,4679,39,39,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,39,0,23
1539170105279,83716,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-52,,true,,469442,465710,38,38,null,0,51410,0
1539170105280,13300,Login,200,OK,Thread Group 1-52,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1722,0,319
1539170119682,18745,NavigateToHomePage,200,OK,Thread Group 1-52,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,3005,0,998
1539170147137,13095,NavigateToUploadPage,200,OK,Thread Group 1-52,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2582,0,650
1539170193704,20156,SingleMeasureFileUpload,200,OK,Thread Group 1-52,text,true,,15875,108018,75,75,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2338,0,866
1539170215016,18365,UploadCount,200,OK,Thread Group 1-52,text,true,,14918,102408,59,59,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,4108,0,1646
1539170240348,55,DowloadErrorFile,200,OK,Thread Group 1-52,text,true,,541,4679,38,38,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,55,0,37
1539170105288,84388,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-63,,true,,469442,465698,37,37,null,0,51290,0
1539170105288,12509,Login,200,OK,Thread Group 1-63,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1846,0,335
1539170118900,21653,NavigateToHomePage,200,OK,Thread Group 1-63,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2309,0,843
1539170149263,12405,NavigateToUploadPage,200,OK,Thread Group 1-63,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2673,0,1001
1539170195012,21508,SingleMeasureFileUpload,200,OK,Thread Group 1-63,text,true,,15875,108006,74,74,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2921,0,1227
1539170217686,16214,UploadCount,200,OK,Thread Group 1-63,text,true,,14918,102408,57,57,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3326,0,1518
1539170240865,99,DowloadErrorFile,200,OK,Thread Group 1-63,text,true,,541,4679,37,37,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,99,0,67
1539170105251,84452,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-20,,true,,469442,465712,36,36,null,0,51278,0
1539170105252,12364,Login,200,OK,Thread Group 1-20,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,719,0,133
1539170118722,19977,NavigateToHomePage,200,OK,Thread Group 1-20,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2290,0,723
1539170147409,13953,NavigateToUploadPage,200,OK,Thread Group 1-20,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2235,0,1187
1539170194700,21512,SingleMeasureFileUpload,200,OK,Thread Group 1-20,text,true,,15875,108020,75,75,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2763,0,1197
1539170217369,16532,UploadCount,200,OK,Thread Group 1-20,text,true,,14918,102408,57,57,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3530,0,1772
1539170240865,114,DowloadErrorFile,200,OK,Thread Group 1-20,text,true,,541,4679,36,36,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,114,0,95
1539170105292,84789,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-66,,true,,469442,465704,35,35,null,0,51275,0
1539170105292,6483,Login,200,OK,Thread Group 1-66,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2244,0,397
1539170112878,20370,NavigateToHomePage,200,OK,Thread Group 1-66,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,834,0,424
1539170141957,14823,NavigateToUploadPage,200,OK,Thread Group 1-66,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2923,0,644
1539170190119,12598,SingleMeasureFileUpload,200,OK,Thread Group 1-66,text,true,,15875,108012,82,82,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2267,0,386
1539170203873,30435,UploadCount,200,OK,Thread Group 1-66,text,true,,14918,102408,57,57,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,4855,0,2035
1539170241274,80,DowloadErrorFile,200,OK,Thread Group 1-66,text,true,,541,4679,35,35,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,80,0,51
1539170105298,86268,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-76,,true,,469442,465702,34,34,null,0,51453,0
1539170105298,6315,Login,200,OK,Thread Group 1-76,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2668,0,428
1539170112719,18814,NavigateToHomePage,200,OK,Thread Group 1-76,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,607,0,52
1539170140242,17362,NavigateToUploadPage,200,OK,Thread Group 1-76,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1194,0,513
1539170191114,15042,SingleMeasureFileUpload,200,OK,Thread Group 1-76,text,true,,15875,108010,80,80,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1946,0,502
1539170207318,28570,UploadCount,200,OK,Thread Group 1-76,text,true,,14918,102408,50,50,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,5280,0,2416
1539170242852,165,DowloadErrorFile,200,OK,Thread Group 1-76,text,true,,541,4679,34,34,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,165,0,72
1539170105227,86391,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-3,,true,,469442,465696,34,34,null,0,51401,0
1539170105228,6663,Login,200,OK,Thread Group 1-3,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,741,0,27
1539170112997,18620,NavigateToHomePage,200,OK,Thread Group 1-3,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,1049,0,337
1539170140326,17331,NavigateToUploadPage,200,OK,Thread Group 1-3,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,4462,0,501
1539170191118,14757,SingleMeasureFileUpload,200,OK,Thread Group 1-3,text,true,,15875,108004,81,81,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,1942,0,527
1539170207032,28895,UploadCount,200,OK,Thread Group 1-3,text,true,,14918,102408,50,50,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,17039,0,2349
1539170242892,125,DowloadErrorFile,200,OK,Thread Group 1-3,text,true,,541,4679,34,34,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,125,0,80
1539170105286,86433,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-60,,true,,469442,465708,32,32,null,0,51301,0
1539170105286,12899,Login,200,OK,Thread Group 1-60,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1914,0,350
1539170119286,19546,NavigateToHomePage,200,OK,Thread Group 1-60,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2620,0,1026
1539170147542,17338,NavigateToUploadPage,200,OK,Thread Group 1-60,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2092,0,1261
1539170198234,21822,SingleMeasureFileUpload,200,OK,Thread Group 1-60,text,true,,15875,108016,71,71,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,3708,0,1407
1539170221225,14720,UploadCount,200,OK,Thread Group 1-60,text,true,,14918,102408,50,50,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2940,0,1050
1539170242910,108,DowloadErrorFile,200,OK,Thread Group 1-60,text,true,,541,4679,32,32,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,108,0,79
1539170105245,86501,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-15,,true,,469442,465704,31,31,null,0,51279,0
1539170105246,7514,Login,200,OK,Thread Group 1-15,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,884,0,101
1539170113863,24470,NavigateToHomePage,200,OK,Thread Group 1-15,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2858,0,1880
1539170147044,16282,NavigateToUploadPage,200,OK,Thread Group 1-15,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2593,0,537
1539170196667,22379,SingleMeasureFileUpload,200,OK,Thread Group 1-15,text,true,,15875,108012,71,71,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,3009,0,1444
1539170220202,15777,UploadCount,200,OK,Thread Group 1-15,text,true,,14918,102408,50,50,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,2692,0,1042
1539170242944,79,DowloadErrorFile,200,OK,Thread Group 1-15,text,true,,541,4679,31,31,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,79,0,62
1539170105278,86463,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-47,,true,,469442,465694,30,30,null,0,51296,0
1539170105278,12356,Login,200,OK,Thread Group 1-47,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1546,0,290
1539170118754,19599,NavigateToHomePage,200,OK,Thread Group 1-47,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2279,0,745
1539170147063,15093,NavigateToUploadPage,200,OK,Thread Group 1-47,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,4928,0,545
1539170195496,21389,SingleMeasureFileUpload,200,OK,Thread Group 1-47,text,true,,15875,108002,74,74,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,3098,0,1110
1539170218043,17938,UploadCount,200,OK,Thread Group 1-47,text,true,,14918,102408,50,50,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3300,0,1362
1539170242947,88,DowloadErrorFile,200,OK,Thread Group 1-47,text,true,,541,4679,30,30,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,88,0,68
1539170105294,86538,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-70,,true,,469442,465698,29,29,null,0,51282,0
1539170105295,8013,Login,200,OK,Thread Group 1-70,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,2158,0,384
1539170114411,19657,NavigateToHomePage,200,OK,Thread Group 1-70,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2486,0,1586
1539170142777,19070,NavigateToUploadPage,200,OK,Thread Group 1-70,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,8177,0,1189
1539170195185,21699,SingleMeasureFileUpload,200,OK,Thread Group 1-70,text,true,,15875,108006,74,74,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,3233,0,1400
1539170218046,18022,UploadCount,200,OK,Thread Group 1-70,text,true,,14918,102408,50,50,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3337,0,1376
1539170243034,77,DowloadErrorFile,200,OK,Thread Group 1-70,text,true,,541,4679,29,29,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,77,0,37
1539170105281,86559,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-51,,true,,469442,465706,28,28,null,0,51275,0
1539170105282,12516,Login,200,OK,Thread Group 1-51,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1690,0,311
1539170118900,21082,NavigateToHomePage,200,OK,Thread Group 1-51,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2350,0,834
1539170148691,18289,NavigateToUploadPage,200,OK,Thread Group 1-51,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2044,0,441
1539170200320,21048,SingleMeasureFileUpload,200,OK,Thread Group 1-51,text,true,,15875,108014,69,69,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,4437,0,2091
1539170222524,13542,UploadCount,200,OK,Thread Group 1-51,text,true,,14918,102408,50,50,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3534,0,1293
1539170243031,82,DowloadErrorFile,200,OK,Thread Group 1-51,text,true,,541,4679,28,28,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,82,0,53
1539170105276,86567,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-48,,true,,469442,465714,27,27,null,0,51275,0
1539170105277,12375,Login,200,OK,Thread Group 1-48,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1514,0,285
1539170118754,19948,NavigateToHomePage,200,OK,Thread Group 1-48,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2276,0,736
1539170147413,17660,NavigateToUploadPage,200,OK,Thread Group 1-48,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,9659,0,1196
1539170198413,22135,SingleMeasureFileUpload,200,OK,Thread Group 1-48,text,true,,15875,108022,70,70,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,4070,0,1414
1539170221703,14395,UploadCount,200,OK,Thread Group 1-48,text,true,,14918,102408,50,50,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3183,0,1535
1539170243062,54,DowloadErrorFile,200,OK,Thread Group 1-48,text,true,,541,4679,27,27,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,54,0,35
1539170105316,86542,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-93,,true,,469442,465708,26,26,null,0,51274,0
1539170105316,6369,Login,200,OK,Thread Group 1-93,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,3051,0,509
1539170112789,28097,NavigateToHomePage,200,OK,Thread Group 1-93,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,851,0,370
1539170149594,15456,NavigateToUploadPage,200,OK,Thread Group 1-93,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2345,0,723
1539170198390,22139,SingleMeasureFileUpload,200,OK,Thread Group 1-93,text,true,,15875,108016,71,71,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,3973,0,1422
1539170221684,14429,UploadCount,200,OK,Thread Group 1-93,text,true,,14918,102408,50,50,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3115,0,1539
1539170243077,52,DowloadErrorFile,200,OK,Thread Group 1-93,text,true,,541,4679,26,26,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,52,0,31
1539170105275,87350,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-45,,true,,469442,465712,25,25,null,0,51273,0
1539170105275,11919,Login,200,OK,Thread Group 1-45,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1455,0,271
1539170118296,21427,NavigateToHomePage,200,OK,Thread Group 1-45,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,2005,0,673
1539170148434,12913,NavigateToUploadPage,200,OK,Thread Group 1-45,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2519,0,579
1539170194685,21470,SingleMeasureFileUpload,200,OK,Thread Group 1-45,text,true,,15875,108020,75,75,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2773,0,1193
1539170217310,19534,UploadCount,200,OK,Thread Group 1-45,text,true,,14918,102408,46,46,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3230,0,1769
1539170243809,87,DowloadErrorFile,200,OK,Thread Group 1-45,text,true,,541,4679,25,25,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,87,0,65
1539170105283,87779,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-56,,true,,469442,465708,24,24,null,0,51480,0
1539170105283,13285,Login,200,OK,Thread Group 1-56,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1989,0,365
1539170119670,18739,NavigateToHomePage,200,OK,Thread Group 1-56,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,3018,0,1000
1539170147119,13040,NavigateToUploadPage,200,OK,Thread Group 1-56,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2518,0,559
1539170193704,20156,SingleMeasureFileUpload,200,OK,Thread Group 1-56,text,true,,15875,108016,75,75,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2337,0,922
1539170215016,22479,UploadCount,200,OK,Thread Group 1-56,text,true,,14918,102408,46,46,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,4035,0,1631
1539170244460,80,DowloadErrorFile,200,OK,Thread Group 1-56,text,true,,541,4679,24,24,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,80,0,60
1539170105262,88934,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-30,,true,,469442,465698,23,23,null,0,51285,0
1539170105262,11748,Login,200,OK,Thread Group 1-30,text,true,,58272,24118,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Error.html?aspxerrorpath=/Logon/,1363,0,197
1539170118112,20889,NavigateToHomePage,200,OK,Thread Group 1-30,text,true,,364078,124294,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/,1978,0,719
1539170147711,13321,NavigateToUploadPage,200,OK,Thread Group 1-30,text,true,,15758,102193,100,100,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2162,0,1219
1539170194381,20898,SingleMeasureFileUpload,200,OK,Thread Group 1-30,text,true,,15875,108006,75,75,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload,2710,0,839
1539170216435,22006,UploadCount,200,OK,Thread Group 1-30,text,true,,14918,102408,45,45,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/UploadComplete?ECO3FileMappingID=15785&ErrorCount=2&SuccessCount=0&CompleteCount=2,3420,0,1390
1539170245407,72,DowloadErrorFile,200,OK,Thread Group 1-30,text,true,,541,4679,23,23,http://ext-web-qaa-eco.dev.corp.ofgem.gov.uk/Upload/DownloadError?ECO1ID=0&ECO3ID=15785&ECO2ID=0,72,0,54
1539170105245,89029,ExternalSiteTest,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-16,,true,,469442,465702,22,22,null,0,51277,0
